Gene	Product	KlPnEcl8 NPEQ	KlPnRH201207 NPEQ	CiRoICC168 NPEQ	SaTySL1344 NPEQ	SaTySL3261 NPEQ	SaTyD23580 NPEQ	SaTyA130 NPEQ	SaEnP125109 NPEQ	SaTyTy2 NPEQ	EsCoEC958 NPEQ	EsCoST131 NPEQ	EsCoBW25113 NPEQ	EsCoMG1655 NPEQ	KlPnEcl8 locus tag	KlPnRH201207 locus tag	CiRoICC168 locus tag	SaTySL1344 locus tag	SaTySL3261 locus tag	SaTyD23580 locus tag	SaTyA130 locus tag	SaEnP125109 locus tag	SaTyTy2 locus tag	EsCoEC958 locus tag	EsCoST131 locus tag	EsCoBW25113 locus tag	EsCoMG1655 locus tag	EsCoMG1655 position
yjjQ	transcriptional regulator, LuxR family	2.59548064829371	4.79729583126342	2.32548909319218	0.74241676932215	0.882388305420335	0.932660164539132	2.92333362347069	2.32551558405375	2.90510640915393	1.46879235242459	3.2189870944056	3.36005996972338	7	BN373_04451	ERS227112_02295	ROD_48671	SL1344_4478	SL3261_4478	STMMW_44931	STM_MW44931	SEN4312	t4590	EC958_0095	NCTC13441_04031	BW25113_4365	b4365	4603477
mobA	molybdopterin-guanine dinucleotide biosynthesis protein A	0.604853376373219	1.17887648432874	0.986768809183547	0.87288915351765	0.670930833194028	0.651541719423872	0.46981464461755	0.667555590533741	0.350439464209609	0.371504981919763	0.287445220849285	0.731685982749316	7	BN373_47991	ERS227112_00419	ROD_39021	SL1344_3942	SL3261_3942	STMMW_39591	STM_MW39591	SEN3783	t3626	EC958_4333	NCTC13441_04646	BW25113_3857	b3857	4041415
qseG	conserved hypothetical protein	0.704049813113363	0.39675822701274	1.03304706144415	1.1967738214626	0.992931570895212	0.998170916661307	0.948866432619854	0.864314213476166	0.388628627038276	0.850462568374333	0.916836705716795	0.953829987520296	7	BN373_35381	ERS227112_00035	ROD_24981	SL1344_2525	SL3261_2525	STMMW_25801	STM_MW25801	SEN2543	t0294	EC958_2861	NCTC13441_01186	BW25113_2555	b2555	2688793
rfaQ	lipopolysaccharide core biosynthesis glycosyltransferase RfaQ	0.437520428483797	0.599895796488773	1.55227143105466	0.891597852246253	1.01489959506872	1.0573814781296	0.801511555602444	1.00154381751069	1.23157665142033	1.239228010166	1.37733536742107	4.06127113031263	7	BN373_46111	ERS227112_00609	ROD_41851	SL1344_3689	SL3261_3689	STMMW_37121	STM_MW37121	SEN3545	t3795	EC958_4039	NCTC13441_00052	BW25113_3632	b3632	3807064
creA	creA protein	1.22909572124395	0.889567293223647	1.17409760129635	0.862435503288604	0.794112099622031	0.780699308345266	0.748130605448275	0.611356804851136	0.438260477361353	1.32927445208524	1.14663610264293	0.744446716829372	7	BN373_04771	ERS227112_02330	ROD_50841	SL1344_4514	SL3261_4514	STMMW_45301	STM_MW45301	SEN4343	t4626	EC958_0128	NCTC13441_03997	BW25113_4397	b4397	4635521
ybjO	putative membrane protein	0.848878152297657	0.488803606907619	0.862077132646771	1.46917813865687	1.59832090888834	1.3130946989159	1.12092999943171	1.40542707432068	1.95864840549748	1.39527027560024	0.922042068340934	0.254993045721765	7	BN373_15041	ERS227112_03375	ROD_08641	SL1344_0858	SL3261_0858	STMMW_09321	STM_MW09321	SEN0827	t2015	EC958_0970	NCTC13441_03136	BW25113_0858	b0858	897989
lptE	rare lipoprotein B family protein	0	0.0347245237206628	0	0.0188320841992538	0	0.0618661206340663	0	0.0402955943329593	0	0	0	0	0	BN373_12531	ERS227112_03115	ROD_06611	SL1344_0635	SL3261_0635	STMMW_07121	STM_MW07121	SEN0616	t2220	EC958_0760	NCTC13441_03354	BW25113_0641	b0641	671605
yccF	conserved hypothetical protein	0.918669337906866	0.789395711415127	0.91566806293739	0.979822653594356	1.7119941805082	0.770876894127617	1.06211456350648	1.12760912873404	1.18443313973321	0.795806269960874	1.26414680961897	0.653290257611149	7	BN373_16031	ERS227112_03474	ROD_10231	SL1344_1014	SL3261_1014	STMMW_10871	STM_MW10871	SEN0939	t1846	EC958_1166	NCTC13441_02935	BW25113_0961	b0961	1023902
ibpA	small heat shock protein IbpA	1.07911896424202	1.1978684559507	0.487007815784775	1.74772389680251	1.83590125752574	1.46126280616032	1.31656842199937	1.36893192415222	1.20178353295421	1.10633990439801	0.949066087405658	2.00778288791314	7	BN373_47351	ERS227112_00485A	ROD_40391	SL1344_3776	SL3261_3776	STMMW_37991	STM_MW37991	SEN3625	t3709	EC958_4160	NCTC13441_24added	BW25113_3687	b3687	3867009
mobB	molybdopterin-guanine dinucleotide biosynthesis protein B	0.840268631734291	0.965592533803668	0.85228200487776	0.445138061056939	0.698005821273828	0.383929908586381	0.53158426779877	0.803446580967496	1.03648507055501	0.328552970831353	0.275410039218417	0.834429468442959	7	BN373_47981	ERS227112_00420	ROD_39031	SL1344_3941	SL3261_3941	STMMW_39581	STM_MW39581	SEN3782	t3627	EC958_4332	NCTC13441_04647	BW25113_3856	b3856	4040906
coaD	pantetheine-phosphate adenylyltransferase	0	0	0	0	0.0133759284874113	0	0	0.0132129358423373	0	0.0254635372446192	0	0	0	BN373_46171	ERS227112_00603	ROD_41821	SL1344_3691	SL3261_3691	STMMW_37141	STM_MW37141	SEN3547	t3793	EC958_4042	NCTC13441_00049	BW25113_3634	b3634	3809825
rplO	ribosomal protein L15	0	0.0227648863085877	0.0661088363435359	0	0	0.0233492077936183	0.0469430529862277	0.0552071054504384	0	0	0	0	0	BN373_43371	ERS227112_00886	ROD_45211	SL1344_3388	SL3261_3388	STMMW_34141	STM_MW34141	SEN3249	t4084	EC958_3694	NCTC13441_00394	BW25113_3301	b3301	3444105
dtd	D-tyrosyl-tRNA(Tyr) deacylase	0.910561789741469	0.808079076692816	0.746489597817821	0.78190718131104	0.875301702178208	0.891982195368938	0.442335895985378	0.547768035414593	0.343349449135357	0.776529531198333	0.975633159576352	0.919462237214841	7	BN373_48141	ERS227112_00401	ROD_38731	SL1344_3974	SL3261_3974	STMMW_39921	STM_MW39921	SEN3816	t3593	EC958_4362	NCTC13441_04616	BW25113_3887	b3887	4077015
yiiQ	conserved hypothetical protein	0.96958211746699	0.772862321569749	0.812371868035154	1.03518147459897	0.893947823307885	0.942666249246285	0.653527960125243	1.18619170254763	0.731514812044503	1.07933120221951	1.03143418839081	0.825950642251013	7	BN373_46461	ERS227112_00575	ROD_38271	SL1344_4031	SL3261_4031	STMMW_40471	STM_MW40471	SEN3872	t3536	EC958_4405	NCTC13441_04580	BW25113_3920	b3920	4111615
rplI	ribosomal protein L9	1.38468930149285	0.378436879296524	0.928128458565188	1.00861207209933	0.732767253177261	0.989469411739304	0.186901998513205	0.524776955371095	0.756321559610976	0.841345362371227	0.400743920182055	0.290330854707577	7	BN373_02081	ERS227112_02075	ROD_32581	SL1344_4327	SL3261_4327	STMMW_43381	STM_MW43381	SEN4160	t4445	EC958_4690	NCTC13441_04250	BW25113_4203	b4203	4426108
nuoA	NADH-quinone oxidoreductase, A subunit	1.58182705373526	0.619021607669194	0.962177023147994	0.669861554146297	0.91529227791674	1.01560844660993	0.469115113206593	0.484771663276229	0.677430779054002	0.750839053003546	0.457402524504241	0.615082657733717	7	BN373_32891	ERS227112_03900	ROD_26901	SL1344_2297	SL3261_2297	STMMW_23501	STM_MW23501	SEN2310	t0536	EC958_2623	NCTC13441_01423	BW25113_2288	b2288	2404629
kdpC	K+-transporting ATPase, C subunit	1.21386964306641	0.95600499779227	0.426555613999415	1.27663899526831	1.02979066231812	1.17098044878434	1.575763449112	0.598737073953543	0.367739901811195	1.2357690960965	0.715374737451186	0.379360099088464	7	BN373_12861	ERS227112_03156	ROD_07021	SL1344_0686	SL3261_0686	STMMW_07621	STM_MW07621	SEN0668	t2171	EC958_0812	NCTC13441_03298	BW25113_0696	b0696	724407
moaE	molybdopterin converting factor, subunit 2	0.568729388406033	0.731806912939482	1.07018850860421	0.787799792355891	0.859840274092955	0.729718013734934	0.259007518676125	0.705223995779778	1.09228543291594	0.995770143008541	1.07251262160333	1.35711580454098	7	BN373_13771	ERS227112_03249	ROD_07861	SL1344_0782	SL3261_0782	STMMW_08581	STM_MW08581	SEN0752	t2081	EC958_0897	NCTC13441_03209	BW25113_0785	b0785	819295
trxC	putative thioredoxin	0.758014359512905	0.347874825426698	0.932037806310569	0.763025100936199	0.869781132357125	0.622029398005482	0.422372478495998	0.932026539755628	0.290957149857252	0.409132498071355	0.503652770587637	0.400450255951599	7	BN373_35631	ERS227112_00008	ROD_25271	SL1344_2613	SL3261_2613	STMMW_26691	STM_MW26691	SEN2576	t0261	EC958_2888	NCTC13441_01157	BW25113_2582	b2582	2718735
mntR	transcriptional regulator MntR	0.745720693846868	0.62617249415159	0.633256993107477	0.616798900667632	0.659550882397308	0.619853354642678	0.328502397659595	0.570757993127232	0.435978983137496	0.939060265497744	0.726886504572194	0.623880549885784	7	BN373_14101	ERS227112_03282	ROD_08191	SL1344_0810	SL3261_0810	STMMW_08861	STM_MW08861	SEN0780	t2052	EC958_0930	NCTC13441_03177	BW25113_0817	b0817	853183
skp	chaperone protein Skp	0.581318323009518	0.670554297049652	0.520078406071853	0.554621860760348	0.609918355367962	0.500045911852371	0.382569725071467	0.542449041436367	0.433042138988367	0.503947320439574	0.340384121104215	0.397424952210054	7	BN373_06831	ERS227112_02533	ROD_01811	SL1344_0226	SL3261_0226	STMMW_02311	STM_MW02311	SEN0232	t0226	EC958_0324	NCTC13441_03798	BW25113_0178	b0178	200482
mug	G/U mismatch-specific DNA glycosylase	1.07156857443242	0.940341762482851	1.08061269099795	0.581487972265057	0.553130491107161	0.733366235288814	0.822276833830047	0.757626812126005	0.654757217755002	0.743176194635331	0.601933095646949	0.133773797824624	7	BN373_41301	ERS227112_01130	ROD_36201	SL1344_3186	SL3261_3186	STMMW_31731	STM_MW31731	SEN3055	t3132	EC958_3474	NCTC13441_00624	BW25113_3068	b3068	3214967
sinR_2	DNA-binding protein	1.18785097635831	0.669065988392515	1.19100475362965	0.797371871572231	0.798868061727588	0.623766290611456	0.216034848073109	0.540423397595182	0.240221818562679	0.733570141565041	0.432267982557812	0.396720253903695	7	BN373_25161	ERS227112_04739	ROD_15991	SL1344_1535	SL3261_1535	STMMW_16001	STM_MW16001	SEN1451	t1514	EC958_1710	NCTC13441_02383	BW25113_1434	b1434	1506172
rplP	ribosomal protein L16	0	0	0	0.0203863933007025	0	0.171748359695588	0	0.0389575162829568	0	0	0	0	0	BN373_43491	ERS227112_00874	ROD_45091	SL1344_3400	SL3261_3400	STMMW_34251	STM_MW34251	SEN3261	t4072	EC958_3706	NCTC13441_00382	BW25113_3313	b3313	3448759
aroD	3-dehydroquinate dehydratase, type I	1.13486992652198	1.12348047808675	0.8006555978326	1.3154112944489	0.93301860132878	1.27311765517688	1.33733057227262	1.06031137439149	0.132175127825168	0.823263523086637	0.853018677318189	1.06955368197369	7	BN373_05611	ERS227112_02409	ROD_13551	SL1344_1292	SL3261_1292	STMMW_13651	STM_MW13651	SEN1686	t1231	EC958_1913	NCTC13441_02186	BW25113_1693	b1693	1774686
ycdZ	putative membrane protein	0.805763827551406	1.03366241023608	0.502417518823525	1.08049378631486	1.05892394120444	0.797730350235994	0.424659888799251	1.25200917068433	0.587204713594326	0.77009772975513	1.00244742620799	1.32914034688389	7	BN373_16731	ERS227112_03536	ROD_10941	SL1344_1075	SL3261_1075	STMMW_11461	STM_MW11461	SEN1910	t1782	EC958_1227	NCTC13441_02875	BW25113_1036	b1036	1100296
cobC	alpha-ribazole phosphatase	0.845731810667294	1.07055026321936	0.868054687244624	1.11390025204836	0.914417944763381	1.01872358288535	0.769666119717759	0.856216004481962	0.72080883934329	0.980709489563023	0.838013398700031	0.976133210692122	7	BN373_12501	ERS227112_03112	ROD_06571	SL1344_0631	SL3261_0631	STMMW_07081	STM_MW07081	SEN0612	t2224	EC958_0757	NCTC13441_03357	BW25113_0638	b0638	669296
yqaA	putative membrane protein	0.901633505167397	0.769482373506893	0.91645797340103	0.455160700010779	0.775372219050344	0.447531007165739	0.583211150968167	0.439216556325081	0.584297530497304	0.494030318632794	0.518610333648996	0.866312243956632	7	BN373_36581	ERS227112_01641	ROD_31221	SL1344_2804	SL3261_2804	STMMW_27861	STM_MW27861	SEN2664	t2716	EC958_2957	NCTC13441_01088	BW25113_2689	b2689	2816512
ratA	polyketide cyclase/dehydrase family protein	0.930610390781366	0.468766890124503	0.54464123009766	0.575208324537112	0.107069654493801	0.740613868420552	0.160630979675267	0.473915251480715	0.0246703299015826	0.619004023578118	0.310237520189803	0.316544488194335	7	BN373_35951	ERS227112_01702	ROD_25681	SL1344_2659	SL3261_2659	STMMW_27011	STM_MW27011	SEN2607	t2641	EC958_2921	NCTC13441_01123	BW25113_2619	b2619	2754288
nudJ	hydrolase, NUDIX family	0.767138982708798	0.650247598369627	0.358508517004425	0.6567505169901	0.410781402856269	1.04262046716008	1.2594981025639	0.51745064813135	0.729283578112692	0.617579181767589	0.405114985373819	0.420110692478931	7	BN373_17591	ERS227112_03612	ROD_12241	SL1344_1173	SL3261_1173	STMMW_12451	STM_MW12451	SEN1814	t1685	EC958_1331	NCTC13441_02778	BW25113_1134	b1134	1193827
ybjP	putative lipoprotein	0.953686560039241	1.04573689673786	0.906004052459972	1.37691829465051	1.0382711544878	0.636309851139876	0.658240189485875	0.614289288794459	0.405471773959288	1.97943299607826	1.43932575002373	0.418834746076456	7	BN373_15131	ERS227112_03384	ROD_08751	SL1344_0868	SL3261_0868	STMMW_09421	STM_MW09421	SEN0837	t2004	EC958_0977	NCTC13441_03129	BW25113_0865	b0865	903952
marR	multiple antibiotic resistance protein MarR	1.78964022833581	0.964394336328429	1.36339446334161	1.08315152113321	1.47342316367076	1.27744349105281	0.813667136493294	1.23852579495302	1.2032262815635	1.48504812619476	1.32595611426138	2.36310928054809	7	BN373_21941	ERS227112_05053	ROD_15081	SL1344_1450	SL3261_1450	STMMW_15201	STM_MW15201	SEN1531	t1441	EC958_1785	NCTC13441_02317	BW25113_1530	b1530	1619120
idi	isopentenyl-diphosphate delta-isomerase	0.888086627117013	1.19560476315141	0.899771575861864	0.898779740691201	0.831401418306923	0.669642491261288	0.76066073944933	0.900052552453683	0.870172283582399	1.34736355462322	1.38677053566859	1.22018068773916	7	BN373_39841	ERS227112_01346	ROD_49441	SL1344_3015	SL3261_3015	STMMW_29991	STM_MW29991	SEN2882	t2957	EC958_3170	NCTC13441_00866	BW25113_2889	b2889	3033065
msrB	methionine-R-sulfoxide reductase	1.06605890718218	0.405295913119412	0.818715360980281	0.626044566706359	1.12609928434923	0.519519412259521	0.303521432059012	0.572522050075233	0.369752131695236	0.278805438186795	0.376347672435734	0.106336409089661	7	BN373_18201	ERS227112_03666	ROD_12741	SL1344_1226	SL3261_1226	STMMW_12981	STM_MW12981	SEN1761	t1170	EC958_2000	NCTC13441_02102	BW25113_1778	b1778	1862016
rraB	conserved hypothetical protein	1.11430845341079	1.11118242273296	0.691002488058981	0.507099213893198	0.838906926589623	0.959137574675522	0.624578947166979	0.97085202946186	0.556679757300547	0.619760440193843	0.626382024589843	0.643577054442213	7	BN373_02771	ERS227112_02142	ROD_33211	SL1344_4400	SL3261_4400	STMMW_44161	STM_MW44161	SEN4222	t4504	EC958_4749	NCTC13441_04193	BW25113_4255	b4255	4478473
rpsK	30S ribosomal protein S11	0	0	0	0	0	0.0610576896653616	0	0.047949641107095	0	0	0	0	0	BN373_43341	ERS227112_00887B	ROD_45241	SL1344_3384	SL3261_3384	STMMW_34101	STM_MW34101	SEN3245	t4088	EC958_3691	NCTC13441_00398	BW25113_3297	b3297	3441709
nusB	transcription antitermination factor NusB	0.301177695621663	0.0420605495284976	0	0	0	0	0	0.0819275153116143	0	0	0	0.0581080515578404	7	BN373_08571	ERS227112_02719	ROD_04651	SL1344_0412	SL3261_0412	STMMW_04881	STM_MW04881	SEN0400	t2445	EC958_0554	NCTC13441_03563	BW25113_0416	b0416	435137
atpC	ATP synthase F1, epsilon subunit	0.505839378388792	0.23931083897386	0.589337530363052	0.674823237898087	0.233496815474827	0.561199833253781	0.219846570420386	0.659853704225332	0.322266723254341	0.45464119082093	0.293071113488865	0.150698649535248	7	BN373_47731	ERS227112_00447	ROD_40091	SL1344_3831	SL3261_3831	STMMW_38491	STM_MW38491	SEN3678	t3655	EC958_4204	NCTC13441_04785	BW25113_3731	b3731	3915553
mioC	MioC protein	1.38061122552552	0.929387445359756	0.598363757447135	0.53856283477134	0.915728253749225	0.526936790364332	0.576705644988725	0.68688105640898	0.429863148512332	0.804990998529445	0.671919545770356	0.380254939315285	7	BN373_47841	ERS227112_00436	ROD_39981	SL1344_3842	SL3261_3842	STMMW_38591	STM_MW38591	SEN3689	t3644	EC958_4215	NCTC13441_04774	BW25113_3742	b3742	3926012
gloA	lactoylglutathione lyase	1.16416889411789	0.385555536855812	0.97984065978981	0.984029869602087	1.03167977004598	1.25699291354455	0.848811177414817	0.691714684318216	0.414874985697041	1.10353936009252	0.939180215744302	0.923117266367938	7	BN373_25711	ERS227112_04684	ROD_14181	SL1344_1367	SL3261_1367	STMMW_14381	STM_MW14381	SEN1612	t1303	EC958_1874	NCTC13441_02230	BW25113_1651	b1651	1727837
qseD	transcriptional regulator, LysR family	3.34858070085697	3.03597820058732	1.49492828485204	0.882503753651789	0.991504291559424	0.813378508311837	0.86677903285311	0.512880615613964	0.430563168849462	0.542929039080404	0.711689955628241	0.336847138840915	7	BN373_28651	ERS227112_04380	ROD_20971	SL1344_4442	SL3261_4442	STMMW_44571	STM_MW44571	SEN4272	t4561	EC958_0060	NCTC13441_04066	BW25113_4327	b4327	4557378
nsrR	transcriptional repressor NsrR	1.4602769698641	1.25975109375487	0.913985952054987	1.59389120504473	1.8639377979536	1.54856612912251	1.20043677103978	1.36346362639296	0.946022265703829	1.16024609938411	0.681894569129001	0.941928263031421	7	BN373_01871	ERS227112_02055	ROD_32381	SL1344_4300	SL3261_4300	STMMW_43111	STM_MW43111	SEN4133	t4418	EC958_4665	NCTC13441_04275	BW25113_4178	b4178	4406190
spr_3	lipoprotein, NlpC/P60 family	0.379264863733973	0.522027464488537	1.24512479328009	1.01281477992217	2.02421848729868	0.921218142168273	0.391668170433924	1.1142873398209	1.41138064654449	0.743688016304867	1.06530929911915	0.371462829826373	7	BN373_27511	ERS227112_04508	ROD_13471	SL1344_1277	SL3261_1277	STMMW_13501	STM_MW13501	SEN1701	t1224	EC958_1930	NCTC13441_02171	BW25113_1708	b1708	1792267
slyB	outer membrane lipoprotein SlyB	1.93144070801749	0.922450852038144	0.887827874044281	1.03888431401137	1.46012828346134	1.5025350944763	0	0.705625973329042	1.05628272244583	1.57570364521348	0.816903127729369	0.535518700372813	7	BN373_25601	ERS227112_04695	ROD_14261	SL1344_1377	SL3261_1377	STMMW_14481	STM_MW14481	SEN1602	t1313	EC958_1864	NCTC13441_02240	BW25113_1641	b1641	1719876
yhjH_1	conserved hypothetical protein	1.98771555008157	5.07989588800847	0.92883814409966	0.957523757231951	1.17861700041084	1.04598290464568	0.820206669176193	1.04575173124484	0.912525672271777	0.776462008295819	0.574800973948595	0.651859433546987	7	BN373_39061	ERS227112_01389	ROD_42821	SL1344_3576	SL3261_3576	STMMW_36001	STM_MW36001	SEN3434	t3906	EC958_3930	NCTC13441_00164	BW25113_3525	b3525	3678420
ybgC	acyl-CoA thioesterase YbgC	1.23454784165194	0.766972828475335	0.823412749449933	0.790529107989615	0.707406537651388	0.333724237990878	0.100019452410456	0.636411697740877	0.390303784523468	0.697287445218208	0.842573226336898	0.46084581968746	7	BN373_13131	ERS227112_03183	ROD_07301	SL1344_0726	SL3261_0726	STMMW_08011	STM_MW08011	SEN0694	t2132	EC958_0855	NCTC13441_03258	BW25113_0736	b0736	774752
folK	2-amino-4-hydroxy-6-hydroxymethyldihydropteridi ne pyrophosphokinase	0	0	0.0378529228448671	0	0.346174269987695	0.139100293380541	0	0.0195492784550163	0.0600493862219203	0.0597943841540591	0.114050908052159	0	0	BN373_06321	ERS227112_02483	ROD_01461	SL1344_0184	SL3261_0184	STMMW_01891	STM_MW01891	SEN0188	t0191	EC958_0285	NCTC13441_03838	BW25113_0142	b0142	157253
mioC_2	flavodoxin	1.5802416979312	1.33261508632609	0.595471691588444	1.30497750130846	1.19416968325465	1.12548050165174	0.823525746704035	1.13917373909443	0.843087351581681	1.09548605010477	0.562365158350693	0.586326125461816	7	BN373_37771	ERS227112_01527	ROD_30231	SL1344_2944	SL3261_2944	STMMW_29271	STM_MW29271	SEN2808	t2872	EC958_3059	NCTC13441_00986	BW25113_2790	b2790	2922535
yccU	putative CoA-binding protein	1.09167176886023	0.95322794546079	0.934151645559738	0.953581296897746	0.845254967995906	0.787044798843739	0.79266249141528	0.787635368416116	0.742166645452364	1.46620552984168	0.844390859385714	0.320492019828227	7	BN373_16061	ERS227112_03477	ROD_10271	SL1344_1018	SL3261_1018	STMMW_10911	STM_MW10911	SEN0943	t1842	EC958_1170	NCTC13441_02931	BW25113_0965	b0965	1027946
tabA_1	conserved hypothetical protein	0.432796521289849	0.847576282870384	0.805958965502804	0.811409998772598	1.00346745655523	1.37777672229141	1.32826581645541	1.61420554238873	1.02839908221818	1.40588491159588	1.75378985425426	2.04090318982181	7	BN373_02691	ERS227112_02135	ROD_33191	SL1344_4398	SL3261_4398	STMMW_44141	STM_MW44141	SEN4219	t4502	EC958_4745	NCTC13441_04197	BW25113_4252	b4252	4474862
vsr	very short patch repair protein	0.738796029290848	0.404752639063115	0.653679407823227	0.701824750642147	0.603459595451327	0.534017391322554	0.602438097099777	0.63842463615724	0.363179082414222	0.631766146954625	0.423827677670722	0.568573551990699	7	BN373_30101	ERS227112_04233	ROD_20391	SL1344_1919	SL3261_1919	STMMW_19701	STM_MW19701	SEN1019	t0887	EC958_2225	NCTC13441_01864	BW25113_1960	b1960	2030448
osmY	osmotically-inducible protein Y	1.38538715280987	1.34545518191531	0.702101566593279	1.01376369058659	0.991392273607719	1.16102041895679	0.723772240568035	0.734129762799292	0.665419990440874	0.54467021845516	0.718394374291587	0.685688919774967	7	BN373_04571	ERS227112_02310	ROD_48981	SL1344_4489	SL3261_4489	STMMW_45041	STM_MW45041	SEN4323	t4604	EC958_0104	NCTC13441_04019	BW25113_4376	b4376	4611396
yaiI	conserved hypothetical protein	0.72935240425857	0.811350307958653	0.490140600104413	0.547001194726791	0.538112139586816	0.44880414972754	0.0813159325997289	0.519438631588747	0.233467931157851	0.717071311696411	0.657898720907929	0.513079557077994	7	BN373_08181	ERS227112_02680	ROD_04311	SL1344_0382	SL3261_0382	STMMW_04571	STM_MW04571	SEN0370	t2477	EC958_0524	NCTC13441_03591	BW25113_0387	b0387	405764
rpsI	ribosomal protein S9	0.152856138629411	0.0443628018600213	0.180986016296338	0.24893999916121	0.103657828118161	0.255980529741619	0	0.145326002197568	0.0470402016753731	0.188500735036323	0.0291229755346139	0	7	BN373_42791	ERS227112_00968	ROD_45931	SL1344_3316	SL3261_3316	STMMW_33431	STM_MW33431	SEN3177	t3260	EC958_3622	NCTC13441_00469	BW25113_3230	b3230	3377815
pilE	type IV pilus protein	1.48387195304494	1.19161340899114	1.08856097498587	2.08064783506133	1.93988755357296	1.96291935509142	1.3770072923554	1.45356289819403	0.574373416163368	1.00759209706094	1.33412445667303	1.02194494600853	7	BN373_05991	ERS227112_02447	ROD_01121	SL1344_0144	SL3261_0144	STMMW_01501	STM_MW01501	SEN0148	t0150	EC958_0247	NCTC13441_03879	BW25113_0108	b0108	117109
ynjA	carboxymuconolactone decarboxylase family protein	0.552033871859747	0.491162800796	1.07833078895969	1.15586499784784	1.09058308586656	0.853685954769769	0.562717574743361	1.11791759224044	1.17792196566771	0.614199730368503	0.56933146601702	0.242809330881821	7	BN373_18401	ERS227112_05516	ROD_13001	SL1344_2788	SL3261_2788	STMMW_27711	STM_MW27711	SEN2648	t2700	EC958_1974	NCTC13441_02127	BW25113_1753	b1753	1835515
yobD	conserved hypothetical protein	1.99295768113952	2.16961659634063	2.48139874113114	1.51389219628391	2.47466309057091	2.38561807285092	0.74610428875521	2.10027626758874	1.42908126143691	1.27305950771168	0.84393354428275	4.11865607946875	7	BN373_29191	ERS227112_04330	ROD_18581	SL1344_1762	SL3261_1762	STMMW_18251	STM_MW18251	SEN1204	t1045	EC958_2038	NCTC13441_02066	BW25113_1820	b1820	1904801
iscU	FeS cluster assembly scaffold IscU	0.328704933538353	0	0.381482834614857	0.257869103728451	0.586748730672312	0	0.113805846329672	0.366797542527171	0.133829433662677	0.0968749066360732	0.050027314070387	0.124043119476456	7	BN373_35181	ERS227112_00055	ROD_24731	SL1344_2504	SL3261_2504	STMMW_25591	STM_MW25591	SEN2522	t0314	EC958_2840	NCTC13441_01207	BW25113_2529	b2529	2659903
rpsL	ribosomal protein S12	0	0	0.0384051836136274	0.0220802241669263	0	0.0793917491609734	0	0	0	0.0183143986011182	0	0	0	BN373_43641	ERS227112_00859	ROD_44771	SL1344_3415	SL3261_3415	STMMW_34401	STM_MW34401	SEN3276	t4057	EC958_3738	NCTC13441_00353	BW25113_3342	b3342	3474178
nudB	dATP pyrophosphohydrolase	0.890678400634798	0.402040455294976	0.814020879822608	0.538212416924481	0.675208608533213	0.532967549009601	0.393402762405436	0.801737822045017	0.385150548842965	0.342349373123309	0.449891138251206	0.328683431027547	7	BN373_29651	ERS227112_04282	ROD_19061	SL1344_1835	SL3261_1835	STMMW_18831	STM_MW18831	SEN1103	t0977	EC958_2088	NCTC13441_02016	BW25113_1865	b1865	1948180
alaE	conserved hypothetical protein	1.41455791246331	1.84329923476713	1.04978553418498	1.13738230346101	1.76818008907355	1.4603512490121	0.932220981319043	1.23227943508884	1.32837193915216	1.87029304718949	1.40330130600679	1.09553372772988	7	BN373_36371	ERS227112_01663	ROD_31381	SL1344_2784	SL3261_2784	STMMW_27671	STM_MW27671	SEN2644	t2696	EC958_2935	NCTC13441_01109	BW25113_2670	b2670	2799164
ibpB	small heat shock protein IbpB	1.5396520590323	1.02768683872547	0.679466821959851	1.2668617421361	1.51258063115887	1.46763025048817	1.34112936248924	1.08352641980813	0.989568542489687	0.655866397672034	1.08843239648836	0.967983795035174	7	BN373_47341	ERS227112_00485	ROD_40401	SL1344_3775	SL3261_3775	STMMW_37981	STM_MW37981	SEN3624	t3710	EC958_4159	NCTC13441_04830	BW25113_3686	b3686	3866469
zntR	zinc-responsive transcriptional regulator	1.34182753338008	1.32161237589214	0.97930001964088	0.815834918901226	1.01323429147333	0.841867960649063	1.01307164876628	1.37303080095496	2.65992751350095	0.949423288786003	0.718296900097614	1.16100838885441	7	BN373_43291	ERS227112_00893	ROD_45291	SL1344_3379	SL3261_3379	STMMW_34051	STM_MW34051	SEN3240	t4093	EC958_3686	NCTC13441_00403	BW25113_3292	b3292	3438705
rpsF	ribosomal protein S6	0.101323686012911	0	0	0.343201835260798	0.0213005853243314	0	0	0.287429675697644	0	0.122006352928404	0	0.0942739623234034	7	BN373_02051	ERS227112_02072	ROD_32551	SL1344_4324	SL3261_4324	STMMW_43351	STM_MW43351	SEN4157	t4442	EC958_4687	NCTC13441_04253	BW25113_4200	b4200	4425118
yhfA	OsmC family protein	1.36006943740288	1.15165739565122	1.23822244957055	1.45343338647655	2.07048738079879	1.83075832944652	0.879516981016675	1.52866133929161	1.13565629656666	1.17448694139661	0.556783095569988	0.847619856437998	7	BN373_43791	ERS227112_00844	ROD_44531	SL1344_3432	SL3261_3432	STMMW_34561	STM_MW34561	SEN3292	t4040	EC958_3753	NCTC13441_00338	BW25113_3356	b3356	3485414
